PanjivaRecordID,Carrier,ConsigneePanjivaID,GoodsShipped,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
311658001001,8,47,20,149,127,20,404
313066001001,3,469,20,330,259,20,588
316586001001,0,1599,27,213,222,20,348
317290001001,10,1437,44,274,198,20,160
319658001001,23,1111,18,100,112,13,192
320751001001,4,103,115,92,94,20,166
317423001001,13,1066,20,330,351,55,229
319215001001,15,1322,29,9,218,48,639
319279001001,15,1165,18,316,183,20,524
318128001001,12,469,20,74,74,53,108
318768001001,15,439,20,186,221,20,93
317040001001,25,469,20,8,345,20,427
320048001001,10,1149,20,11,13,63,353
318098001001,14,1115,110,109,114,27,285
319954001001,10,178,20,265,275,47,522
310034001001,7,319,29,48,173,13,428
311570001001,4,73,28,233,96,20,261
312466001001,10,695,28,145,230,20,370
316114001001,5,625,20,328,349,20,318
316370001001,6,1297,20,265,275,20,154
317266001001,0,1520,20,277,288,26,484
319186001001,15,1165,110,130,335,35,624
319506001001,3,1436,37,12,9,53,124
320597001001,17,881,96,265,275,20,154
312149001001,10,1115,110,109,114,8,101
313429001001,18,292,110,40,319,20,120
317770001001,13,582,20,113,118,6,341
316874001001,25,1106,110,121,126,40,385
310154001001,22,1073,44,113,118,20,114
311434001001,23,1107,29,219,229,44,449
312330001001,17,1294,29,145,151,13,185
312906001001,10,248,20,288,299,5,470
320138001001,23,1037,18,240,272,35,192
309519001001,1,254,110,324,345,16,324
313167001001,3,469,20,282,293,48,588
317004001001,3,1106,110,323,344,16,647
322380001001,7,1257,110,150,114,50,301
311820001001,23,862,110,241,264,42,319
313484001001,10,497,18,46,328,35,372
318477001001,13,881,20,265,268,20,154
318175001001,14,343,37,328,92,44,338
315231001001,6,1448,39,212,282,50,84
315871001001,20,947,44,261,207,20,114
317764001001,13,1170,20,81,118,20,265
312324001001,23,150,29,121,333,20,332
319812001001,19,1366,26,113,118,50,441
321668001001,21,1494,21,63,222,13,643
322326001001,3,1106,110,96,101,19,647
310102001001,13,1072,20,96,275,20,99
311958001001,23,254,20,282,131,20,318
313238001001,23,885,20,250,175,20,318
315862001001,20,642,20,80,78,20,318
319574001001,6,1322,18,261,272,20,32
310608001001,15,1370,18,148,33,35,532
317072001001,7,1460,110,174,114,20,128
309840001001,0,544,29,265,304,20,613
317136001001,10,1437,44,13,350,20,160
319696001001,17,1337,29,26,25,20,646
318739001001,5,395,20,142,148,33,358
318867001001,4,62,20,15,125,20,93
312467001001,10,695,28,328,349,42,370
313235001001,23,113,20,282,339,20,35
316068001001,22,217,37,279,290,20,286
316759001001,11,584,110,92,94,9,285
321879001001,7,643,110,109,114,46,301
310103001001,13,732,114,328,275,20,99
317347001001,13,970,20,109,141,20,318
320035001001,20,532,18,180,189,20,524
322403001001,13,1460,110,109,114,37,319
311459001001,23,364,120,212,221,27,374
311843001001,23,1107,21,54,221,13,643
312227001001,18,1597,44,216,226,9,160
312419001001,10,1460,110,109,114,28,587
320099001001,23,58,20,212,76,20,93
320744001001,11,692,83,296,94,20,390
319656001001,23,623,110,263,158,20,612
321320001001,25,539,39,15,125,50,84
313157001001,9,254,20,324,345,34,514
319173001001,15,1618,29,113,220,48,580
320965001001,10,22,20,265,275,2,522
321093001001,10,532,18,42,139,20,524
318874001001,5,1448,26,212,221,50,84
309658001001,1,643,110,109,38,50,301
310106001001,13,178,20,265,275,12,522
311322001001,25,46,29,233,96,20,7
312218001001,18,1294,20,296,349,20,86
318363001001,13,217,139,289,137,20,286
322331001001,12,160,15,48,49,50,297
310107001001,9,22,20,265,275,20,522
310491001001,19,958,20,113,118,52,377
315547001001,23,306,101,261,37,61,448
320347001001,13,1345,21,319,303,46,223
318027001001,14,133,26,110,115,44,441
317003001001,3,1356,110,199,143,45,576
315531001001,23,419,104,144,150,53,11
318475001001,13,0,7,265,275,28,159
310979001001,10,1346,20,135,141,20,394
316099001001,14,1599,27,135,60,20,348
310508001001,10,1369,110,8,303,20,285
316780001001,11,348,15,325,94,50,304
316844001001,3,1106,110,96,101,44,576
309932001001,7,834,20,200,285,20,176
311404001001,8,47,20,285,94,24,409
312108001001,10,41,110,165,178,20,257
313068001001,3,1106,96,308,293,20,521
319468001001,10,823,96,252,190,50,592
318081001001,14,1577,110,150,221,35,641
318209001001,12,625,20,301,309,20,318
316865001001,25,591,20,324,345,59,395
309633001001,11,73,29,233,96,20,303
320129001001,23,1618,20,113,118,0,223
310018001001,7,163,133,265,275,45,103
312066001001,10,113,20,282,40,20,64
315970001001,14,217,37,152,202,20,286
318402001001,7,1152,43,198,43,35,603
320130001001,23,1073,20,291,118,20,64
321282001001,0,39,37,289,304,50,71
317056001001,4,109,20,74,74,20,56
315561001001,23,50,29,171,221,50,59
319529001001,15,1118,18,65,0,35,198
320006001001,0,560,7,196,275,50,13
309830001001,0,309,105,42,44,25,61
310022001001,22,324,96,265,275,20,295
311942001001,23,150,29,331,333,62,399
319558001001,2,805,20,300,318,20,93
318279001001,14,1248,33,16,61,20,285
320007001001,0,327,96,226,275,35,307
321863001001,7,288,110,155,114,37,382
312199001001,18,988,26,195,151,50,84
312967001001,10,1084,126,190,48,20,32
317191001001,5,850,7,265,275,35,83
319623001001,15,73,29,233,204,48,580
321671001001,21,1599,27,15,125,46,348
313361001001,10,207,11,44,48,11,201
315665001001,9,1618,18,113,118,35,624
316049001001,14,1174,37,279,320,20,286
319697001001,23,1337,29,26,284,20,613
318217001001,14,1106,110,173,293,45,576
312009001001,8,254,110,324,345,20,285
312521001001,10,1590,18,18,160,35,624
313481001001,10,175,7,222,328,31,608
317193001001,0,436,20,189,65,20,440
321545001001,4,311,37,213,222,20,402
318182001001,14,1602,110,191,216,20,80
318630001001,15,439,20,15,125,52,93
312614001001,10,755,20,246,12,32,353
311334001001,23,166,126,55,56,4,51
312358001001,23,292,99,213,130,20,524
313486001001,10,571,20,312,284,20,93
318216001001,14,1106,110,121,126,39,647
316808001001,8,301,20,74,74,33,377
316628001001,21,862,110,212,299,37,319
319188001001,15,939,18,54,335,35,372
321300001001,13,51,83,19,94,20,211
310699001001,15,1213,21,85,96,46,223
316779001001,22,432,42,92,94,20,93
318635001001,15,62,20,169,177,58,93
311403001001,8,47,20,24,94,1,395
315819001001,22,510,20,263,37,20,229
316075001001,14,643,110,109,76,21,391
530603001001,12,1382,115,212,221,20,496
529014001001,23,1295,42,293,44,20,603
529022001001,11,1122,42,42,44,20,603
531647001001,13,1090,20,262,193,20,615
518899001001,13,315,20,56,141,20,326
524659001001,10,1220,42,42,44,5,603
522873001001,23,113,20,127,293,20,588
519601001001,2,1358,115,109,114,20,47
527729001001,13,1152,42,28,43,20,603
531700001001,13,1103,20,300,155,20,395
531605001001,13,1147,20,72,55,20,588
531612001001,13,183,20,134,102,20,409
524653001001,10,406,42,42,44,46,369
532792001001,21,896,20,259,138,20,343
530235001001,6,1426,20,219,229,20,615
520178001001,23,775,42,42,353,20,369
526217001001,10,1122,42,42,257,20,369
519297001001,10,3,42,316,114,20,603
519832001001,6,1158,20,282,293,20,615
531773001001,15,1590,7,33,33,34,369
525849001001,10,173,42,311,257,20,369
531663001001,13,1022,20,242,252,15,445
532863001001,21,93,20,259,187,20,516
532347001001,15,254,20,74,74,45,516
532603001001,10,372,7,65,49,20,13
538876001001,21,1519,115,259,121,20,35
927785001001,0,506,114,189,32,20,514
532261001001,13,1223,20,144,150,47,35
532568001001,10,406,7,42,44,60,369
532793001001,21,84,7,21,41,20,13
533969001001,7,1508,115,259,251,20,338
532310001001,13,1003,20,282,293,40,650
532935001001,4,1580,20,212,221,20,598
532235001001,13,1492,20,99,43,20,443
532811001001,20,1519,20,259,41,20,35
532301001001,13,249,20,261,144,20,470
929412001001,15,469,20,74,195,20,427
533978001001,7,1508,115,259,221,31,338
532233001001,0,1003,20,74,74,20,650
